sentiment,full_text,cleaning,case_folding,tokenize,stopword_removal,stemming
1,@convomf Bukan sepi job lagi tapi udah di banned karena insiden mengendara mobil dalam keadaan mabuk dan menabrak gardu listrik. Kontrak dia dicancel semua. Di Sokor nyetir dalam keadaan mabuk termasuk kesalahan fatal di mata publik,Bukan sepi job lagi tapi udah di banned karena insiden mengendara mobil dalam keadaan mabuk dan menabrak gardu listrik Kontrak dia dicancel semua Di Sokor nyetir dalam keadaan mabuk termasuk kesalahan fatal di mata publik,bukan sepi job lagi tapi udah di banned karena insiden mengendara mobil dalam keadaan mabuk dan menabrak gardu listrik kontrak dia dicancel semua di sokor nyetir dalam keadaan mabuk termasuk kesalahan fatal di mata publik,"['bukan', 'sepi', 'job', 'lagi', 'tapi', 'udah', 'di', 'banned', 'karena', 'insiden', 'mengendara', 'mobil', 'dalam', 'keadaan', 'mabuk', 'dan', 'menabrak', 'gardu', 'listrik', 'kontrak', 'dia', 'dicancel', 'semua', 'di', 'sokor', 'nyetir', 'dalam', 'keadaan', 'mabuk', 'termasuk', 'kesalahan', 'fatal', 'di', 'mata', 'publik']","['sepi', 'job', 'banned', 'insiden', 'mengendara', 'mabuk', 'menabrak', 'gardu', 'kontrak', 'dicancel', 'sokor', 'nyetir', 'mabuk', 'kesalahan', 'fatal', 'mata', 'publik']",sepi job banned insiden kendara mabuk tabrak gardu kontrak dicancel sokor nyetir mabuk salah fatal mata publik
1,@cimolbbb @northsukkmay @convomf nyetir mobil dengan kadar alkohol berlebih sampe dia nabrak semacam gardu atau box listrik gitu,nyetir mobil dengan kadar alkohol berlebih sampe dia nabrak semacam gardu atau box listrik gitu,nyetir mobil dengan kadar alkohol berlebih sampe dia nabrak semacam gardu atau box listrik gitu,"['nyetir', 'mobil', 'dengan', 'kadar', 'alkohol', 'berlebih', 'sampe', 'dia', 'nabrak', 'semacam', 'gardu', 'atau', 'box', 'listrik', 'gitu']","['nyetir', 'kadar', 'alkohol', 'berlebih', 'gardu', 'box']",nyetir kadar alkohol lebih gardu box
0,@hansssolo penguasaan critical minerals ini akan sangat berdampak pembuatan peralatan mobil listrik phovoltaic panel solar cell dll terkait energi terbarukan digital semiconductor solder industri stabilizer untuk kemasan makanan sehat dsb.,penguasaan critical minerals ini akan sangat berdampak pembuatan peralatan mobil listrik phovoltaic panel solar cell dll terkait energi terbarukan digital semiconductor solder industri stabilizer untuk kemasan makanan sehat dsb,penguasaan critical minerals ini akan sangat berdampak pembuatan peralatan mobil listrik phovoltaic panel solar cell dll terkait energi terbarukan digital semiconductor solder industri stabilizer untuk kemasan makanan sehat dsb,"['penguasaan', 'critical', 'minerals', 'ini', 'akan', 'sangat', 'berdampak', 'pembuatan', 'peralatan', 'mobil', 'listrik', 'phovoltaic', 'panel', 'solar', 'cell', 'dll', 'terkait', 'energi', 'terbarukan', 'digital', 'semiconductor', 'solder', 'industri', 'stabilizer', 'untuk', 'kemasan', 'makanan', 'sehat', 'dsb']","['penguasaan', 'critical', 'minerals', 'berdampak', 'pembuatan', 'peralatan', 'phovoltaic', 'panel', 'solar', 'cell', 'terkait', 'energi', 'terbarukan', 'digital', 'semiconductor', 'solder', 'industri', 'stabilizer', 'kemasan', 'makanan', 'sehat']",kuasa critical minerals dampak buat alat phovoltaic panel solar cell kait energi baru digital semiconductor solder industri stabilizer kemas makan sehat
1,@pramuhtialll mana besok tanggal bagus dan banyak promo dan malam ini mantengin live jam 8 malam buat dapetin mobil hp sepeda listrik dll. semuanya cuma ada di #MobilAgyaRp1diShopeeLive,mana besok tanggal bagus dan banyak promo dan malam ini mantengin live jam  malam buat dapetin mobil hp sepeda listrik dll semuanya cuma ada di MobilAgyaRpdiShopeeLive,mana besok tanggal bagus dan banyak promo dan malam ini mantengin live jam  malam buat dapetin mobil hp sepeda listrik dll semuanya cuma ada di mobilagyarpdishopeelive,"['mana', 'besok', 'tanggal', 'bagus', 'dan', 'banyak', 'promo', 'dan', 'malam', 'ini', 'mantengin', 'live', 'jam', 'malam', 'buat', 'dapetin', 'mobil', 'hp', 'sepeda', 'listrik', 'dll', 'semuanya', 'cuma', 'ada', 'di', 'mobilagyarpdishopeelive']","['besok', 'tanggal', 'bagus', 'promo', 'malam', 'mantengin', 'live', 'jam', 'malam', 'dapetin', 'mobilagyarpdishopeelive']",besok tanggal bagus promo malam mantengin live jam malam dapetin mobilagyarpdishopeelive
1,Mobil listrik kalo kena banjir konslet kaga ya ?,Mobil listrik kalo kena banjir konslet kaga ya,mobil listrik kalo kena banjir konslet kaga ya,"['mobil', 'listrik', 'kalo', 'kena', 'banjir', 'konslet', 'kaga', 'ya']","['banjir', 'konslet', 'kaga']",banjir konslet kaga
1,@bambeebi @convomf Dia tuh awalnya DUI bawa mobil sambil mabok trus nabrak properti apaa gitu sampe 1 blok listrik mati beberapa jam eh dianya kabur. Semenjak itu dicancel deh trus dia ada up sg part time di coffee shop(?) pas dicross check ke pemiliknya saeron ga kerja di situ-,Dia tuh awalnya DUI bawa mobil sambil mabok trus nabrak properti apaa gitu sampe  blok listrik mati beberapa jam eh dianya kabur Semenjak itu dicancel deh trus dia ada up sg part time di coffee shop pas dicross check ke pemiliknya saeron ga kerja di situ,dia tuh awalnya dui bawa mobil sambil mabok trus nabrak properti apaa gitu sampe  blok listrik mati beberapa jam eh dianya kabur semenjak itu dicancel deh trus dia ada up sg part time di coffee shop pas dicross check ke pemiliknya saeron ga kerja di situ,"['dia', 'tuh', 'awalnya', 'dui', 'bawa', 'mobil', 'sambil', 'mabok', 'trus', 'nabrak', 'properti', 'apaa', 'gitu', 'sampe', 'blok', 'listrik', 'mati', 'beberapa', 'jam', 'eh', 'dianya', 'kabur', 'semenjak', 'itu', 'dicancel', 'deh', 'trus', 'dia', 'ada', 'up', 'sg', 'part', 'time', 'di', 'coffee', 'shop', 'pas', 'dicross', 'check', 'ke', 'pemiliknya', 'saeron', 'ga', 'kerja', 'di', 'situ']","['dui', 'bawa', 'mabok', 'properti', 'apaa', 'blok', 'mati', 'jam', 'dianya', 'kabur', 'semenjak', 'dicancel', 'up', 'sg', 'part', 'time', 'coffee', 'shop', 'dicross', 'check', 'pemiliknya', 'saeron']",dui bawa mabok properti apaa blok mati jam dia kabur semenjak dicancel up sg part time coffee shop dicross check milik saeron
2,@jaluwibowoaji Belum cukup resource energinya mas. Kalo sekarang baru ada yang namanya Regenerative Braking di mobil listrik mayan bisa nambah daya batre.,Belum cukup resource energinya mas Kalo sekarang baru ada yang namanya Regenerative Braking di mobil listrik mayan bisa nambah daya batre,belum cukup resource energinya mas kalo sekarang baru ada yang namanya regenerative braking di mobil listrik mayan bisa nambah daya batre,"['belum', 'cukup', 'resource', 'energinya', 'mas', 'kalo', 'sekarang', 'baru', 'ada', 'yang', 'namanya', 'regenerative', 'braking', 'di', 'mobil', 'listrik', 'mayan', 'bisa', 'nambah', 'daya', 'batre']","['resource', 'energinya', 'namanya', 'regenerative', 'braking', 'mayan', 'nambah', 'daya', 'batre']",resource energi nama regenerative braking mayan nambah daya batre
2,@magicpetalism Kendaraan listrik semakin mendominasi jalan-jalan! Yuk mari kita #NgobrolinEVdiITS untuk berbagi ide dan pengalaman tentang penggunaan mobil listrik dan masa depan mobilitas berkelanjutan,Kendaraan listrik semakin mendominasi jalanjalan Yuk mari kita NgobrolinEVdiITS untuk berbagi ide dan pengalaman tentang penggunaan mobil listrik dan masa depan mobilitas berkelanjutan,kendaraan listrik semakin mendominasi jalanjalan yuk mari kita ngobrolinevdiits untuk berbagi ide dan pengalaman tentang penggunaan mobil listrik dan masa depan mobilitas berkelanjutan,"['kendaraan', 'listrik', 'semakin', 'mendominasi', 'jalanjalan', 'yuk', 'mari', 'kita', 'ngobrolinevdiits', 'untuk', 'berbagi', 'ide', 'dan', 'pengalaman', 'tentang', 'penggunaan', 'mobil', 'listrik', 'dan', 'masa', 'depan', 'mobilitas', 'berkelanjutan']","['mendominasi', 'jalanjalan', 'yuk', 'mari', 'ngobrolinevdiits', 'berbagi', 'ide', 'pengalaman', 'penggunaan', 'mobilitas', 'berkelanjutan']",dominasi jalanjalan yuk mari ngobrolinevdiits bagi ide alam guna mobilitas lanjut
2,@ilysatepadang biaya pemeliharaan mobil listrik lebih murah kan? hemat banget! #NgobrolinEVdiITS,biaya pemeliharaan mobil listrik lebih murah kan hemat banget NgobrolinEVdiITS,biaya pemeliharaan mobil listrik lebih murah kan hemat banget ngobrolinevdiits,"['biaya', 'pemeliharaan', 'mobil', 'listrik', 'lebih', 'murah', 'kan', 'hemat', 'banget', 'ngobrolinevdiits']","['biaya', 'pemeliharaan', 'murah', 'hemat', 'ngobrolinevdiits']",biaya pelihara murah hemat ngobrolinevdiits
1,@clueless_violet @jsuhmanis @pnsdaerahjelata BerKebalikan sm yg ngomongin IKN katanya ada mobil terbang tiang listrik bs bicara kerja di atas pohon,BerKebalikan sm yg ngomongin IKN katanya ada mobil terbang tiang listrik bs bicara kerja di atas pohon,berkebalikan sm yg ngomongin ikn katanya ada mobil terbang tiang listrik bs bicara kerja di atas pohon,"['berkebalikan', 'sm', 'yg', 'ngomongin', 'ikn', 'katanya', 'ada', 'mobil', 'terbang', 'tiang', 'listrik', 'bs', 'bicara', 'kerja', 'di', 'atas', 'pohon']","['berkebalikan', 'ngomongin', 'bicara', 'pohon']",balik ngomongin bicara pohon
1,@convomfs kalo belom termasuk listrik air segala macem si kayanya kurang ya. belum lagi mobil kan perawatan nya mahal. tapi pinter2 ngaturnya aja si kalo memang butuh pasti cukup,kalo belom termasuk listrik air segala macem si kayanya kurang ya belum lagi mobil kan perawatan nya mahal tapi pinter ngaturnya aja si kalo memang butuh pasti cukup,kalo belom termasuk listrik air segala macem si kayanya kurang ya belum lagi mobil kan perawatan nya mahal tapi pinter ngaturnya aja si kalo memang butuh pasti cukup,"['kalo', 'belom', 'termasuk', 'listrik', 'air', 'segala', 'macem', 'si', 'kayanya', 'kurang', 'ya', 'belum', 'lagi', 'mobil', 'kan', 'perawatan', 'nya', 'mahal', 'tapi', 'pinter', 'ngaturnya', 'aja', 'si', 'kalo', 'memang', 'butuh', 'pasti', 'cukup']","['macem', 'perawatan', 'mahal', 'pinter', 'ngaturnya', 'butuh']",macem awat mahal pinter ngaturnya butuh
1,wdyt 4 juta sebulan buat hidup keluarga 4 orang kendaraan mobil 1 gak termasuk cicilan listrik air dll wilayah luar jabodetabek? cukup gak?,wdyt  juta sebulan buat hidup keluarga  orang kendaraan mobil  gak termasuk cicilan listrik air dll wilayah luar jabodetabek cukup gak,wdyt  juta sebulan buat hidup keluarga  orang kendaraan mobil  gak termasuk cicilan listrik air dll wilayah luar jabodetabek cukup gak,"['wdyt', 'juta', 'sebulan', 'buat', 'hidup', 'keluarga', 'orang', 'kendaraan', 'mobil', 'gak', 'termasuk', 'cicilan', 'listrik', 'air', 'dll', 'wilayah', 'luar', 'jabodetabek', 'cukup', 'gak']","['wdyt', 'sebulan', 'hidup', 'cicilan', 'wilayah', 'jabodetabek']",wdyt bulan hidup cicil wilayah jabodetabek
1,@Pai_C1 lagi ngelamun itu liat aja tatapan ksng entah kmana pusing buat bayar utang di warung mana beras gula minyak gas pada abis di rumah token listrik juga udah meraung raung dari semalem kalo w di posisi yg bawa mobil udah klakson panjang itung bantuin ibu nya biar sadar,lagi ngelamun itu liat aja tatapan ksng entah kmana pusing buat bayar utang di warung mana beras gula minyak gas pada abis di rumah token listrik juga udah meraung raung dari semalem kalo w di posisi yg bawa mobil udah klakson panjang itung bantuin ibu nya biar sadar,lagi ngelamun itu liat aja tatapan ksng entah kmana pusing buat bayar utang di warung mana beras gula minyak gas pada abis di rumah token listrik juga udah meraung raung dari semalem kalo w di posisi yg bawa mobil udah klakson panjang itung bantuin ibu nya biar sadar,"['lagi', 'ngelamun', 'itu', 'liat', 'aja', 'tatapan', 'ksng', 'entah', 'kmana', 'pusing', 'buat', 'bayar', 'utang', 'di', 'warung', 'mana', 'beras', 'gula', 'minyak', 'gas', 'pada', 'abis', 'di', 'rumah', 'token', 'listrik', 'juga', 'udah', 'meraung', 'raung', 'dari', 'semalem', 'kalo', 'w', 'di', 'posisi', 'yg', 'bawa', 'mobil', 'udah', 'klakson', 'panjang', 'itung', 'bantuin', 'ibu', 'nya', 'biar', 'sadar']","['ngelamun', 'tatapan', 'ksng', 'kmana', 'pusing', 'bayar', 'utang', 'warung', 'gula', 'minyak', 'abis', 'token', 'meraung', 'raung', 'semalem', 'posisi', 'bawa', 'klakson', 'itung', 'bantuin', 'sadar']",ngelamun tatap ksng kmana pusing bayar utang warung gula minyak abis token raung raung semalem posisi bawa klakson itung bantuin sadar
1,motor/mobil gratis - Sudah terisi token listrik sebesar 100k Masa sewa masih hingga 11 Juni boleh masuk dari bulan ini. Biaya 3.2 jt bisa nego. Silakan bagi yang minat.,motormobil gratis  Sudah terisi token listrik sebesar k Masa sewa masih hingga  Juni boleh masuk dari bulan ini Biaya  jt bisa nego Silakan bagi yang minat,motormobil gratis  sudah terisi token listrik sebesar k masa sewa masih hingga  juni boleh masuk dari bulan ini biaya  jt bisa nego silakan bagi yang minat,"['motormobil', 'gratis', 'sudah', 'terisi', 'token', 'listrik', 'sebesar', 'k', 'masa', 'sewa', 'masih', 'hingga', 'juni', 'boleh', 'masuk', 'dari', 'bulan', 'ini', 'biaya', 'jt', 'bisa', 'nego', 'silakan', 'bagi', 'yang', 'minat']","['gratis', 'terisi', 'token', 'k', 'sewa', 'juni', 'biaya', 'nego', 'silakan', 'minat']",gratis isi token k sewa juni biaya nego sila minat
1,bersama kulkas bersama - Parkir bisa motor/mobil gratis - Keamanan terjamin - Sudah terisi token listrik sebesar 100k - Terdapat rooftop untuk menjemur pakaian Masa sewa masih hingga 11 Juni boleh masuk dari bulan ini. Biaya 3.2 jt bisa nego. Silakan bagi yang,bersama kulkas bersama  Parkir bisa motormobil gratis  Keamanan terjamin  Sudah terisi token listrik sebesar k  Terdapat rooftop untuk menjemur pakaian Masa sewa masih hingga  Juni boleh masuk dari bulan ini Biaya  jt bisa nego Silakan bagi yang,bersama kulkas bersama  parkir bisa motormobil gratis  keamanan terjamin  sudah terisi token listrik sebesar k  terdapat rooftop untuk menjemur pakaian masa sewa masih hingga  juni boleh masuk dari bulan ini biaya  jt bisa nego silakan bagi yang,"['bersama', 'kulkas', 'bersama', 'parkir', 'bisa', 'motormobil', 'gratis', 'keamanan', 'terjamin', 'sudah', 'terisi', 'token', 'listrik', 'sebesar', 'k', 'terdapat', 'rooftop', 'untuk', 'menjemur', 'pakaian', 'masa', 'sewa', 'masih', 'hingga', 'juni', 'boleh', 'masuk', 'dari', 'bulan', 'ini', 'biaya', 'jt', 'bisa', 'nego', 'silakan', 'bagi', 'yang']","['kulkas', 'gratis', 'keamanan', 'terjamin', 'terisi', 'token', 'k', 'rooftop', 'menjemur', 'pakaian', 'sewa', 'juni', 'biaya', 'nego', 'silakan']",kulkas gratis aman jamin isi token k rooftop jemur pakai sewa juni biaya nego sila
2,@ipoksamidub 1000 spbu dari total 47.000 di seluruh dunia Pak. Dan bakal diubah jadi pengisian mobil listrik. Saya kira tidak ada yg aneh.,spbu dari total  di seluruh dunia Pak Dan bakal diubah jadi pengisian mobil listrik Saya kira tidak ada yg aneh,spbu dari total  di seluruh dunia pak dan bakal diubah jadi pengisian mobil listrik saya kira tidak ada yg aneh,"['spbu', 'dari', 'total', 'di', 'seluruh', 'dunia', 'pak', 'dan', 'bakal', 'diubah', 'jadi', 'pengisian', 'mobil', 'listrik', 'saya', 'kira', 'tidak', 'ada', 'yg', 'aneh']","['spbu', 'total', 'diubah', 'pengisian', 'aneh']",spbu total ubah isi aneh
0,Mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh. Ketersediaan jumlah SPKLU sama durasi isi batrenya perlu jadi pertimbangan juga. Just my 2cents,Mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh Ketersediaan jumlah SPKLU sama durasi isi batrenya perlu jadi pertimbangan juga Just my cents,mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh ketersediaan jumlah spklu sama durasi isi batrenya perlu jadi pertimbangan juga just my cents,"['mobil', 'listrik', 'emang', 'menarik', 'tapi', 'untuk', 'sekarang', 'ini', 'bukan', 'opsi', 'terbaik', 'kalau', 'dipake', 'buat', 'pergi', 'jarak', 'jauh', 'ketersediaan', 'jumlah', 'spklu', 'sama', 'durasi', 'isi', 'batrenya', 'perlu', 'jadi', 'pertimbangan', 'juga', 'just', 'my', 'cents']","['menarik', 'opsi', 'terbaik', 'pergi', 'jarak', 'ketersediaan', 'spklu', 'durasi', 'isi', 'batrenya', 'pertimbangan', 'just', 'my', 'cents']",tarik opsi baik pergi jarak sedia spklu durasi isi batrenya timbang just my cents
0,@WongAlasRoban Ditekan demi kesuksesan mobil listrik pdhl di negara2 barat prtumbuhn mobil listrik relatif lambat!,Ditekan demi kesuksesan mobil listrik pdhl di negara barat prtumbuhn mobil listrik relatif lambat,ditekan demi kesuksesan mobil listrik pdhl di negara barat prtumbuhn mobil listrik relatif lambat,"['ditekan', 'demi', 'kesuksesan', 'mobil', 'listrik', 'pdhl', 'di', 'negara', 'barat', 'prtumbuhn', 'mobil', 'listrik', 'relatif', 'lambat']","['ditekan', 'kesuksesan', 'pdhl', 'barat', 'prtumbuhn', 'relatif', 'lambat']",tekan sukses pdhl barat prtumbuhn relatif lambat
1,@nobitaro Tadi sih liat motor (tergantung tipe) dan mobil udah pada bisa. Klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air. Masih mati listrik.,Tadi sih liat motor tergantung tipe dan mobil udah pada bisa Klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air Masih mati listrik,tadi sih liat motor tergantung tipe dan mobil udah pada bisa klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air masih mati listrik,"['tadi', 'sih', 'liat', 'motor', 'tergantung', 'tipe', 'dan', 'mobil', 'udah', 'pada', 'bisa', 'klo', 'jalan', 'ya', 'semata', 'kaki', 'lebih', 'dikitlah', 'kemarin', 'tuh', 'sedengkul', 'dan', 'di', 'tempat', 'gua', 'berdiri', 'pagi', 'ini', 'udah', 'air', 'masih', 'mati', 'listrik']","['tergantung', 'tipe', 'dikitlah', 'sedengkul', 'berdiri', 'pagi', 'mati']",gantung tipe dikit dengkul diri pagi mati
0,@geloraco Mobil dan motor listrik gak laku Pertalite dihapus PPN dinaikan. Pendapatan negara bukan di cari dr BUMN atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,Mobil dan motor listrik gak laku Pertalite dihapus PPN dinaikan Pendapatan negara bukan di cari dr BUMN atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,mobil dan motor listrik gak laku pertalite dihapus ppn dinaikan pendapatan negara bukan di cari dr bumn atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,"['mobil', 'dan', 'motor', 'listrik', 'gak', 'laku', 'pertalite', 'dihapus', 'ppn', 'dinaikan', 'pendapatan', 'negara', 'bukan', 'di', 'cari', 'dr', 'bumn', 'atau', 'apa', 'tapi', 'gimana', 'memeras', 'rakyatnya', 'krn', 'pendapatan', 'negara', 'harus', 'buat', 'bayar', 'hutang', 'negara']","['laku', 'pertalite', 'dihapus', 'ppn', 'dinaikan', 'pendapatan', 'cari', 'bumn', 'memeras', 'rakyatnya', 'pendapatan', 'bayar', 'hutang']",laku pertalite hapus ppn naik dapat cari bumn peras rakyat dapat bayar hutang
0,@innovacommunity Buat baterai mobil listrik bisa ya kak? Katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis?,Buat baterai mobil listrik bisa ya kak Katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis,buat baterai mobil listrik bisa ya kak katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis,"['buat', 'baterai', 'mobil', 'listrik', 'bisa', 'ya', 'kak', 'katanya', 'baterai', 'mobil', 'listrik', 'kalau', 'ke', 'buka', 'apinya', 'ga', 'bisa', 'mati', 'sampai', 'elemen', 'litiumny', 'abis']","['buka', 'apinya', 'mati', 'elemen', 'litiumny', 'abis']",buka api mati elemen litiumny abis
0,@anonjawa gini2 pemerintah mau promosiin mobil listrik anjeng!!!,gini pemerintah mau promosiin mobil listrik anjeng,gini pemerintah mau promosiin mobil listrik anjeng,"['gini', 'pemerintah', 'mau', 'promosiin', 'mobil', 'listrik', 'anjeng']","['promosiin', 'anjeng']",promosiin anjeng
0,@aan__ Nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa 1/2.. Ngerii,Nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa  Ngerii,nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa  ngerii,"['nggak', 'kebayang', 'kalo', 'ada', 'yg', 'kebelet', 'kencing', 'ada', 'lansia', 'atau', 'anak', 'kecil', 'mobil', 'yg', 'bensinnya', 'menipis', 'mobil', 'listrik', 'yg', 'persenannya', 'sisa', 'ngerii']","['kebayang', 'kebelet', 'kencing', 'lansia', 'bensinnya', 'menipis', 'persenannya', 'sisa', 'ngerii']",bayang kebelet kencing lansia bensin tip persen sisa ngeri
